ros_time,recv_time_utc,map_x,map_y,map_z,map_roll,map_pitch,map_yaw,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix,gps_text,tf_ok,doback_ok,doback_age_sec,doback_ax,doback_ay,doback_az,doback_gx,doback_gy,doback_gz,doback_roll,doback_pitch,doback_yaw,doback_si,doback_accmag
1782816181.571707,2026-06-30T10:43:01.572Z,0.5190701855702122,1.143690731856448,0.12740443971343526,5.685171918660526e-07,2.380343078718858e-07,0.6083445394095784,38.047045,-4.041583,,8,2.0,1,,chars=329281 sentences_fix=4316 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041583 age_ms=349 alt_m=10.8,38.047045,-4.041583,,8,1,,chars=329281 sentences_fix=4316 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041583 age_ms=349 alt_m=10.8,1,0,,,,,,,,,,,,
1782816182.560594,2026-06-30T10:43:02.560Z,0.5183127525510559,1.1607091702469803,0.1272335968953595,5.707480590940617e-07,2.3648398810389976e-07,0.6062970006522564,38.047046,-4.041583,,8,2.0,1,,chars=329430 sentences_fix=4318 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041583 age_ms=350 alt_m=10.6,38.047046,-4.041583,,8,1,,chars=329430 sentences_fix=4318 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041583 age_ms=350 alt_m=10.6,1,0,,,,,,,,,,,,
1782816183.554729,2026-06-30T10:43:03.555Z,0.5203704242774074,1.1189852009183245,0.17522196968650416,4.808704429177963e-07,3.046420135303247e-07,0.6913384044226041,38.047048,-4.041583,,8,2.0,1,,chars=329579 sentences_fix=4320 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041583 age_ms=349 alt_m=10.4,38.047048,-4.041583,,8,1,,chars=329579 sentences_fix=4320 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041583 age_ms=349 alt_m=10.4,1,0,,,,,,,,,,,,
1782816184.576607,2026-06-30T10:43:04.576Z,0.49493449664880723,1.1389408697374017,0.1750510941251225,4.937078025888986e-07,2.9415236825011304e-07,0.6788435423429985,38.04705,-4.041581,,8,2.0,1,,chars=329728 sentences_fix=4322 failed_checksum=0 sats=8 hdop=2.0 lat=38.047050 lon=-4.041581 age_ms=351 alt_m=10.3,38.04705,-4.041581,,8,1,,chars=329728 sentences_fix=4322 failed_checksum=0 sats=8 hdop=2.0 lat=38.047050 lon=-4.041581 age_ms=351 alt_m=10.3,1,0,,,,,,,,,,,,
1782816185.563171,2026-06-30T10:43:05.563Z,0.47168689048923235,1.1562893092812578,0.1748802214671991,5.231985778388102e-07,2.710403541867128e-07,0.6506029212530966,38.047048,-4.041577,,8,2.0,1,,chars=329876 sentences_fix=4324 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041577 age_ms=346 alt_m=9.7,38.047048,-4.041577,,8,1,,chars=329876 sentences_fix=4324 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041577 age_ms=346 alt_m=9.7,1,0,,,,,,,,,,,,
1782816186.550857,2026-06-30T10:43:06.551Z,0.4644184548150829,1.1734012163935634,0.17470937001035808,5.383502166303828e-07,2.596774314765849e-07,0.6363285028990786,38.047045,-4.041577,,8,2.0,1,,chars=330024 sentences_fix=4326 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041577 age_ms=345 alt_m=9.5,38.047045,-4.041577,,8,1,,chars=330024 sentences_fix=4326 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041577 age_ms=345 alt_m=9.5,1,0,,,,,,,,,,,,
1782816187.574456,2026-06-30T10:43:07.574Z,0.4470774047592252,1.193785074240465,0.17453850518921785,5.502369380308779e-07,2.509963863768163e-07,0.6252346479949168,38.047042,-4.041578,,8,2.0,1,,chars=330172 sentences_fix=4328 failed_checksum=0 sats=8 hdop=2.0 lat=38.047042 lon=-4.041578 age_ms=352 alt_m=9.5,38.047042,-4.041578,,8,1,,chars=330172 sentences_fix=4328 failed_checksum=0 sats=8 hdop=2.0 lat=38.047042 lon=-4.041578 age_ms=352 alt_m=9.5,1,0,,,,,,,,,,,,
1782816188.560389,2026-06-30T10:43:08.560Z,0.4323752665686935,1.2184083685503704,0.17436764386936499,5.603671527436278e-07,2.4375601876051786e-07,0.6158498370703974,38.047038,-4.041578,,8,2.0,1,,chars=330321 sentences_fix=4330 failed_checksum=0 sats=8 hdop=2.0 lat=38.047038 lon=-4.041578 age_ms=356 alt_m=10.0,38.047038,-4.041578,,8,1,,chars=330321 sentences_fix=4330 failed_checksum=0 sats=8 hdop=2.0 lat=38.047038 lon=-4.041578 age_ms=356 alt_m=10.0,1,0,,,,,,,,,,,,
1782816189.581393,2026-06-30T10:43:09.581Z,0.43022225524598856,1.2390816464008896,0.1741967991996365,5.664321401145326e-07,2.394894306902318e-07,0.6102608883437498,38.047035,-4.041579,,8,2.0,1,,chars=330470 sentences_fix=4332 failed_checksum=0 sats=8 hdop=2.0 lat=38.047035 lon=-4.041579 age_ms=348 alt_m=10.4,38.047035,-4.041579,,8,1,,chars=330470 sentences_fix=4332 failed_checksum=0 sats=8 hdop=2.0 lat=38.047035 lon=-4.041579 age_ms=348 alt_m=10.4,1,0,,,,,,,,,,,,
1782816190.597113,2026-06-30T10:43:10.597Z,0.47698807608950916,1.202734075921724,0.21522111402072025,4.533256568824749e-07,3.2807762684383e-07,0.7185970389898323,38.047028,-4.041582,,8,2.0,1,,chars=330619 sentences_fix=4334 failed_checksum=0 sats=8 hdop=2.0 lat=38.047028 lon=-4.041582 age_ms=346 alt_m=11.3,38.047028,-4.041582,,8,1,,chars=330619 sentences_fix=4334 failed_checksum=0 sats=8 hdop=2.0 lat=38.047028 lon=-4.041582 age_ms=346 alt_m=11.3,1,0,,,,,,,,,,,,
1782816191.561546,2026-06-30T10:43:11.562Z,0.46109229639141364,1.2282100758635044,0.21506732784787658,4.5742333165382165e-07,3.2450862033663864e-07,0.714501425033386,38.047025,-4.041582,,8,2.0,1,,chars=330768 sentences_fix=4336 failed_checksum=0 sats=8 hdop=2.0 lat=38.047025 lon=-4.041582 age_ms=346 alt_m=11.8,38.047025,-4.041582,,8,1,,chars=330768 sentences_fix=4336 failed_checksum=0 sats=8 hdop=2.0 lat=38.047025 lon=-4.041582 age_ms=346 alt_m=11.8,1,0,,,,,,,,,,,,
1782816192.55394,2026-06-30T10:43:12.554Z,0.43719927535717185,1.25612630057309,0.21489645433360144,4.623099540396855e-07,3.202908074787775e-07,0.7096361959036,38.047021,-4.041582,,8,2.0,1,,chars=330917 sentences_fix=4338 failed_checksum=0 sats=8 hdop=2.0 lat=38.047021 lon=-4.041582 age_ms=353 alt_m=12.2,38.047021,-4.041582,,8,1,,chars=330917 sentences_fix=4338 failed_checksum=0 sats=8 hdop=2.0 lat=38.047021 lon=-4.041582 age_ms=353 alt_m=12.2,1,0,,,,,,,,,,,,
1782816193.59375,2026-06-30T10:43:13.594Z,0.4201882034841493,1.2816704897082571,0.21470851321953738,4.689109318602232e-07,3.1465864067749785e-07,0.7030961954649181,38.047016,-4.041584,,8,2.0,1,,chars=331066 sentences_fix=4340 failed_checksum=0 sats=8 hdop=2.0 lat=38.047016 lon=-4.041584 age_ms=350 alt_m=12.5,38.047016,-4.041584,,8,1,,chars=331066 sentences_fix=4340 failed_checksum=0 sats=8 hdop=2.0 lat=38.047016 lon=-4.041584 age_ms=350 alt_m=12.5,1,0,,,,,,,,,,,,
1782816194.58632,2026-06-30T10:43:14.586Z,0.41523607015956404,1.3035092804965762,0.21455474156667428,4.6760693091896624e-07,3.157653534492649e-07,0.7043852651174737,38.047009,-4.04159,,8,2.0,1,,chars=331216 sentences_fix=4342 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041590 age_ms=345 alt_m=12.5,38.047009,-4.04159,,8,1,,chars=331216 sentences_fix=4342 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041590 age_ms=345 alt_m=12.5,1,0,,,,,,,,,,,,
1782816195.54995,2026-06-30T10:43:15.550Z,0.4045210853824307,1.3206771013385448,0.21438388553696935,4.680618757307031e-07,3.1537891069550656e-07,0.7039353692587097,38.047002,-4.041594,,8,2.0,1,,chars=331366 sentences_fix=4344 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041594 age_ms=341 alt_m=12.3,38.047002,-4.041594,,8,1,,chars=331366 sentences_fix=4344 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041594 age_ms=341 alt_m=12.3,1,0,,,,,,,,,,,,
1782816196.569631,2026-06-30T10:43:16.569Z,0.39389323584020275,1.3327531356803155,0.21421302962288394,4.7095429674694826e-07,3.129302284649822e-07,0.7010790550764316,38.046997,-4.041599,,8,2.0,1,,chars=331516 sentences_fix=4346 failed_checksum=0 sats=8 hdop=2.0 lat=38.046997 lon=-4.041599 age_ms=343 alt_m=12.2,38.046997,-4.041599,,8,1,,chars=331516 sentences_fix=4346 failed_checksum=0 sats=8 hdop=2.0 lat=38.046997 lon=-4.041599 age_ms=343 alt_m=12.2,1,0,,,,,,,,,,,,
1782816197.56523,2026-06-30T10:43:17.565Z,0.44751877065766016,1.2854759715965334,0.24866361687778152,3.549396793596314e-07,4.2353295563246045e-07,0.8219613277966196,38.046999,-4.0416,,8,2.0,1,,chars=331666 sentences_fix=4348 failed_checksum=0 sats=8 hdop=2.0 lat=38.046999 lon=-4.041600 age_ms=346 alt_m=11.9,38.046999,-4.0416,,8,1,,chars=331666 sentences_fix=4348 failed_checksum=0 sats=8 hdop=2.0 lat=38.046999 lon=-4.041600 age_ms=346 alt_m=11.9,1,0,,,,,,,,,,,,
1782816198.595283,2026-06-30T10:43:18.596Z,0.4434337394266109,1.2874915676842582,0.24849276964469186,3.5717576483103007e-07,4.2113301878244716e-07,0.8194890463406292,38.047002,-4.04159,,8,2.0,1,,chars=331815 sentences_fix=4350 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041590 age_ms=346 alt_m=9.8,38.047002,-4.04159,,8,1,,chars=331815 sentences_fix=4350 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041590 age_ms=346 alt_m=9.8,1,0,,,,,,,,,,,,
1782816199.631022,2026-06-30T10:43:19.631Z,0.4377941773765241,1.3030144128056689,0.24832192034903477,3.5209146277728474e-07,4.26607186310701e-07,0.8251199567371981,38.047003,-4.041583,,8,2.0,1,,chars=331964 sentences_fix=4352 failed_checksum=0 sats=8 hdop=2.0 lat=38.047003 lon=-4.041583 age_ms=348 alt_m=8.6,38.047003,-4.041583,,8,1,,chars=331964 sentences_fix=4352 failed_checksum=0 sats=8 hdop=2.0 lat=38.047003 lon=-4.041583 age_ms=348 alt_m=8.6,1,0,,,,,,,,,,,,
1782816200.56123,2026-06-30T10:43:20.561Z,0.4436406494629223,1.3264299705393428,0.24815108629297525,3.5210101346086216e-07,4.265968451661811e-07,0.825109347110428,38.047004,-4.04158,,8,2.0,1,,chars=332113 sentences_fix=4354 failed_checksum=0 sats=8 hdop=2.0 lat=38.047004 lon=-4.041580 age_ms=345 alt_m=8.0,38.047004,-4.04158,,8,1,,chars=332113 sentences_fix=4354 failed_checksum=0 sats=8 hdop=2.0 lat=38.047004 lon=-4.041580 age_ms=345 alt_m=8.0,1,0,,,,,,,,,,,,
1782816201.547717,2026-06-30T10:43:21.547Z,0.44151469166353163,1.3418383700809526,0.24798024165915053,3.530805968656707e-07,4.2553735303986943e-07,0.8240218007618573,38.047007,-4.041578,,8,2.0,1,,chars=332262 sentences_fix=4356 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041578 age_ms=348 alt_m=7.5,38.047007,-4.041578,,8,1,,chars=332262 sentences_fix=4356 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041578 age_ms=348 alt_m=7.5,1,0,,,,,,,,,,,,
1782816202.574587,2026-06-30T10:43:22.574Z,0.43913672361186384,1.3558794394057796,0.24780939669096239,3.513540824854683e-07,4.274062622317083e-07,0.8259394609982137,38.047007,-4.041579,,8,2.0,1,,chars=332411 sentences_fix=4358 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041579 age_ms=346 alt_m=7.5,38.047007,-4.041579,,8,1,,chars=332411 sentences_fix=4358 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041579 age_ms=346 alt_m=7.5,1,0,,,,,,,,,,,,
1782816203.562327,2026-06-30T10:43:23.562Z,0.4291341365538684,1.375329044313836,0.24765563323834833,3.514396448432207e-07,4.273134735414423e-07,0.8258443319851525,38.047005,-4.041581,,8,2.0,1,,chars=332560 sentences_fix=4360 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041581 age_ms=345 alt_m=7.4,38.047005,-4.041581,,8,1,,chars=332560 sentences_fix=4360 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041581 age_ms=345 alt_m=7.4,1,0,,,,,,,,,,,,
1782816204.577973,2026-06-30T10:43:24.578Z,0.41680839952869164,1.3952476216493288,0.24746768343961134,3.5011634753522085e-07,4.2875051603593584e-07,0.8273166859203921,38.047005,-4.041584,,8,2.0,1,,chars=332709 sentences_fix=4362 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041584 age_ms=344 alt_m=7.6,38.047005,-4.041584,,8,1,,chars=332709 sentences_fix=4362 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041584 age_ms=344 alt_m=7.6,1,0,,,,,,,,,,,,
1782816205.571526,2026-06-30T10:43:25.571Z,0.41177689152135694,1.408721735113755,0.24731392658261026,3.4829478361226113e-07,4.3073562046719394e-07,0.829347296958598,38.047002,-4.041586,,8,2.0,1,,chars=332858 sentences_fix=4364 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041586 age_ms=343 alt_m=7.6,38.047002,-4.041586,,8,1,,chars=332858 sentences_fix=4364 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041586 age_ms=343 alt_m=7.6,1,0,,,,,,,,,,,,
1782816206.565538,2026-06-30T10:43:26.565Z,0.39784702683813716,1.415350505350595,0.24714306628743754,3.4667919806632017e-07,4.3250304564934644e-07,0.8311520659977495,38.047002,-4.041589,,8,2.0,1,,chars=333007 sentences_fix=4366 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041589 age_ms=344 alt_m=7.6,38.047002,-4.041589,,8,1,,chars=333007 sentences_fix=4366 failed_checksum=0 sats=8 hdop=2.0 lat=38.047002 lon=-4.041589 age_ms=344 alt_m=7.6,1,0,,,,,,,,,,,,
1782816207.552457,2026-06-30T10:43:27.552Z,0.3939613814466419,1.4236238736194602,0.24697221931888094,3.4938029661251635e-07,4.295516759799751e-07,0.8281366670185657,38.047005,-4.041591,,8,2.0,1,,chars=333156 sentences_fix=4368 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041591 age_ms=345 alt_m=7.6,38.047005,-4.041591,,8,1,,chars=333156 sentences_fix=4368 failed_checksum=0 sats=8 hdop=2.0 lat=38.047005 lon=-4.041591 age_ms=345 alt_m=7.6,1,0,,,,,,,,,,,,
1782816208.599531,2026-06-30T10:43:28.599Z,0.38117920900271285,1.4338735052943665,0.24680136054645416,3.49546154220098e-07,4.293710317471394e-07,0.8279518330151177,38.047008,-4.041594,,8,2.0,1,,chars=333305 sentences_fix=4370 failed_checksum=0 sats=8 hdop=2.0 lat=38.047008 lon=-4.041594 age_ms=344 alt_m=8.0,38.047008,-4.041594,,8,1,,chars=333305 sentences_fix=4370 failed_checksum=0 sats=8 hdop=2.0 lat=38.047008 lon=-4.041594 age_ms=344 alt_m=8.0,1,0,,,,,,,,,,,,
1782816209.560165,2026-06-30T10:43:29.560Z,0.367734301263286,1.4507177957465418,0.24663050089470187,3.4884481646284055e-07,4.301353524131643e-07,0.8287336671406359,38.047011,-4.041595,,8,2.0,1,,chars=333454 sentences_fix=4372 failed_checksum=0 sats=8 hdop=2.0 lat=38.047011 lon=-4.041595 age_ms=344 alt_m=8.1,38.047011,-4.041595,,8,1,,chars=333454 sentences_fix=4372 failed_checksum=0 sats=8 hdop=2.0 lat=38.047011 lon=-4.041595 age_ms=344 alt_m=8.1,1,0,,,,,,,,,,,,
1782816210.549938,2026-06-30T10:43:30.550Z,0.3500459759341182,1.4795351152434841,0.2464596356127837,3.434461944274575e-07,4.3605923006599616e-07,0.8347744190746796,38.047012,-4.041602,,8,2.0,1,,chars=333603 sentences_fix=4374 failed_checksum=0 sats=8 hdop=2.0 lat=38.047012 lon=-4.041602 age_ms=349 alt_m=8.4,38.047012,-4.041602,,8,1,,chars=333603 sentences_fix=4374 failed_checksum=0 sats=8 hdop=2.0 lat=38.047012 lon=-4.041602 age_ms=349 alt_m=8.4,1,0,,,,,,,,,,,,
1782816211.567871,2026-06-30T10:43:31.568Z,0.33900918962545923,1.4996767314495536,0.24628877915610897,3.409092167857009e-07,4.3886802801873463e-07,0.8376270973736261,38.047012,-4.041608,,8,2.0,1,,chars=333752 sentences_fix=4376 failed_checksum=0 sats=8 hdop=2.0 lat=38.047012 lon=-4.041608 age_ms=340 alt_m=8.5,38.047012,-4.041608,,8,1,,chars=333752 sentences_fix=4376 failed_checksum=0 sats=8 hdop=2.0 lat=38.047012 lon=-4.041608 age_ms=340 alt_m=8.5,1,0,,,,,,,,,,,,
1782816212.587345,2026-06-30T10:43:32.587Z,0.2854416695219139,1.506003597147,0.24611786626989784,3.4780826245640966e-07,4.312671932031823e-07,0.8298904144817905,38.04701,-4.041607,,8,2.0,1,,chars=333901 sentences_fix=4378 failed_checksum=0 sats=8 hdop=2.0 lat=38.047010 lon=-4.041607 age_ms=351 alt_m=7.4,38.04701,-4.041607,,8,1,,chars=333901 sentences_fix=4378 failed_checksum=0 sats=8 hdop=2.0 lat=38.047010 lon=-4.041607 age_ms=351 alt_m=7.4,1,0,,,,,,,,,,,,
1782816213.579871,2026-06-30T10:43:33.580Z,0.25506802923123434,1.5227302504913445,0.2459469841571898,3.5090406054025716e-07,4.278945830040146e-07,0.826439961200392,38.047009,-4.041612,,8,2.0,1,,chars=334050 sentences_fix=4380 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041612 age_ms=350 alt_m=7.0,38.047009,-4.041612,,8,1,,chars=334050 sentences_fix=4380 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041612 age_ms=350 alt_m=7.0,1,0,,,,,,,,,,,,
1782816214.566955,2026-06-30T10:43:34.567Z,0.24695874870780152,1.5382402242862936,0.24577613158472297,3.477997221211335e-07,4.312765296290188e-07,0.8298999512249544,38.047009,-4.041616,,8,2.0,1,,chars=334199 sentences_fix=4382 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041616 age_ms=343 alt_m=6.7,38.047009,-4.041616,,8,1,,chars=334199 sentences_fix=4382 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041616 age_ms=343 alt_m=6.7,1,0,,,,,,,,,,,,
1782816215.55597,2026-06-30T10:43:35.556Z,0.24199402941299503,1.553001678779965,0.24562235991517326,3.452289697683764e-07,4.340950428720015e-07,0.8327751600796262,38.047009,-4.041621,,8,2.0,1,,chars=334348 sentences_fix=4384 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041621 age_ms=343 alt_m=6.3,38.047009,-4.041621,,8,1,,chars=334348 sentences_fix=4384 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041621 age_ms=343 alt_m=6.3,1,0,,,,,,,,,,,,
1782816216.549813,2026-06-30T10:43:36.550Z,0.23186441781168407,1.5671241783343963,0.24545150466214383,3.3995344181226633e-07,4.3993039695649465e-07,0.8387041533047165,38.047009,-4.041628,,8,2.0,1,,chars=334497 sentences_fix=4386 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041628 age_ms=342 alt_m=6.1,38.047009,-4.041628,,8,1,,chars=334497 sentences_fix=4386 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041628 age_ms=342 alt_m=6.1,1,0,,,,,,,,,,,,
1782816217.569848,2026-06-30T10:43:37.570Z,0.21562157472381543,1.5922481537046147,0.24528064129809074,3.3227138429943535e-07,4.4855365348511477e-07,0.8474084579998343,38.047007,-4.041635,,8,2.0,1,,chars=334646 sentences_fix=4388 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041635 age_ms=341 alt_m=6.5,38.047007,-4.041635,,8,1,,chars=334646 sentences_fix=4388 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041635 age_ms=341 alt_m=6.5,1,0,,,,,,,,,,,,
1782816218.557132,2026-06-30T10:43:38.557Z,0.19865971047570866,1.6208171592875578,0.24510977698003777,3.2589750855554926e-07,4.5582468133011537e-07,0.8546961391025781,38.047007,-4.04164,,8,2.0,1,,chars=334795 sentences_fix=4390 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041640 age_ms=341 alt_m=6.7,38.047007,-4.04164,,8,1,,chars=334795 sentences_fix=4390 failed_checksum=0 sats=8 hdop=2.0 lat=38.047007 lon=-4.041640 age_ms=341 alt_m=6.7,1,0,,,,,,,,,,,,
1782816219.549999,2026-06-30T10:43:39.550Z,0.19084319990014115,1.6414778084676864,0.2449389247960075,3.192280079831858e-07,4.635488932797849e-07,0.8623877608829636,38.047009,-4.041645,,8,2.0,1,,chars=334944 sentences_fix=4392 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041645 age_ms=342 alt_m=6.8,38.047009,-4.041645,,8,1,,chars=334944 sentences_fix=4392 failed_checksum=0 sats=8 hdop=2.0 lat=38.047009 lon=-4.041645 age_ms=342 alt_m=6.8,1,0,,,,,,,,,,,,
1782816220.571189,2026-06-30T10:43:40.571Z,0.17764014514034712,1.6636985567670068,0.2447680654651351,3.1752532000765027e-07,4.6554021922322555e-07,0.8643624627643698,38.047011,-4.04165,,8,2.0,1,,chars=335093 sentences_fix=4394 failed_checksum=0 sats=8 hdop=2.0 lat=38.047011 lon=-4.041650 age_ms=343 alt_m=7.0,38.047011,-4.04165,,8,1,,chars=335093 sentences_fix=4394 failed_checksum=0 sats=8 hdop=2.0 lat=38.047011 lon=-4.041650 age_ms=343 alt_m=7.0,1,0,,,,,,,,,,,,
1782816221.559042,2026-06-30T10:43:41.559Z,0.2162062286927492,1.635699342923749,0.26106228308021373,2.3089371927074039e-07,5.788742408725123e-07,0.9719306671671535,38.047013,-4.041655,,8,2.0,1,,chars=335242 sentences_fix=4396 failed_checksum=0 sats=8 hdop=2.0 lat=38.047013 lon=-4.041655 age_ms=343 alt_m=7.2,38.047013,-4.041655,,8,1,,chars=335242 sentences_fix=4396 failed_checksum=0 sats=8 hdop=2.0 lat=38.047013 lon=-4.041655 age_ms=343 alt_m=7.2,1,0,,,,,,,,,,,,
1782816222.546584,2026-06-30T10:43:42.546Z,0.19899798526606305,1.6504903775658744,0.26089143333645165,2.277384388794395e-07,5.835186357631602e-07,0.9761625373415562,38.047016,-4.041661,,8,2.0,1,,chars=335391 sentences_fix=4398 failed_checksum=0 sats=8 hdop=2.0 lat=38.047016 lon=-4.041661 age_ms=343 alt_m=7.3,38.047016,-4.041661,,8,1,,chars=335391 sentences_fix=4398 failed_checksum=0 sats=8 hdop=2.0 lat=38.047016 lon=-4.041661 age_ms=343 alt_m=7.3,1,0,,,,,,,,,,,,
1782816223.564343,2026-06-30T10:43:43.564Z,0.18301494199178564,1.662927384741649,0.2607205554159608,2.2551186758934955e-07,5.868216622731207e-07,0.9791648232988884,38.047019,-4.041666,,8,2.0,1,,chars=335540 sentences_fix=4400 failed_checksum=0 sats=8 hdop=2.0 lat=38.047019 lon=-4.041666 age_ms=345 alt_m=7.4,38.047019,-4.041666,,8,1,,chars=335540 sentences_fix=4400 failed_checksum=0 sats=8 hdop=2.0 lat=38.047019 lon=-4.041666 age_ms=345 alt_m=7.4,1,0,,,,,,,,,,,,
1782816224.561717,2026-06-30T10:43:44.561Z,0.18006064316475434,1.6780508751802707,0.26054972458425907,2.2188020431752025e-07,5.922554353544857e-07,0.9840907299570548,38.047021,-4.041671,,8,2.0,1,,chars=335689 sentences_fix=4402 failed_checksum=0 sats=8 hdop=2.0 lat=38.047021 lon=-4.041671 age_ms=346 alt_m=7.3,38.047021,-4.041671,,8,1,,chars=335689 sentences_fix=4402 failed_checksum=0 sats=8 hdop=2.0 lat=38.047021 lon=-4.041671 age_ms=346 alt_m=7.3,1,0,,,,,,,,,,,,
1782816225.548462,2026-06-30T10:43:45.548Z,0.174486470584561,1.6959663698654988,0.2603788604741951,2.1396534222748173e-07,6.043026264809227e-07,0.9949549877695402,38.047022,-4.041676,,8,2.0,1,,chars=335838 sentences_fix=4404 failed_checksum=0 sats=8 hdop=2.0 lat=38.047022 lon=-4.041676 age_ms=341 alt_m=7.1,38.047022,-4.041676,,8,1,,chars=335838 sentences_fix=4404 failed_checksum=0 sats=8 hdop=2.0 lat=38.047022 lon=-4.041676 age_ms=341 alt_m=7.1,1,0,,,,,,,,,,,,
1782816226.568331,2026-06-30T10:43:46.568Z,0.16333376085939835,1.7106183984415566,0.2602080187648844,2.0977420363926678e-07,6.107994571798251e-07,1.0007821166567097,38.047023,-4.041683,,8,2.0,1,,chars=335987 sentences_fix=4406 failed_checksum=0 sats=8 hdop=2.0 lat=38.047023 lon=-4.041683 age_ms=347 alt_m=6.9,38.047023,-4.041683,,8,1,,chars=335987 sentences_fix=4406 failed_checksum=0 sats=8 hdop=2.0 lat=38.047023 lon=-4.041683 age_ms=347 alt_m=6.9,1,0,,,,,,,,,,,,
1782816227.558564,2026-06-30T10:43:47.558Z,0.16030520631938813,1.723326947190979,0.26005423476307077,2.059334839050718e-07,6.168270163494774e-07,1.0061689460329228,38.047022,-4.041691,,7,2.0,1,,chars=336136 sentences_fix=4408 failed_checksum=0 sats=7 hdop=2.0 lat=38.047022 lon=-4.041691 age_ms=350 alt_m=6.6,38.047022,-4.041691,,7,1,,chars=336136 sentences_fix=4408 failed_checksum=0 sats=7 hdop=2.0 lat=38.047022 lon=-4.041691 age_ms=350 alt_m=6.6,1,0,,,,,,,,,,,,
1782816228.604806,2026-06-30T10:43:48.605Z,0.14703374064743602,1.7345400289932271,0.2598663135118835,2.0370745956652145e-07,6.203535995409797e-07,1.009312137370504,38.047023,-4.041701,,7,2.0,1,,chars=336285 sentences_fix=4410 failed_checksum=0 sats=7 hdop=2.0 lat=38.047023 lon=-4.041701 age_ms=352 alt_m=6.2,38.047023,-4.041701,,7,1,,chars=336285 sentences_fix=4410 failed_checksum=0 sats=7 hdop=2.0 lat=38.047023 lon=-4.041701 age_ms=352 alt_m=6.2,1,0,,,,,,,,,,,,
1782816229.563749,2026-06-30T10:43:49.563Z,0.13709548763667206,1.7470806210214245,0.2597125203423174,2.0076664563546365e-07,6.250505874334785e-07,1.013488873248489,38.047025,-4.04171,,7,2.0,1,,chars=336434 sentences_fix=4412 failed_checksum=0 sats=7 hdop=2.0 lat=38.047025 lon=-4.041710 age_ms=348 alt_m=5.8,38.047025,-4.04171,,7,1,,chars=336434 sentences_fix=4412 failed_checksum=0 sats=7 hdop=2.0 lat=38.047025 lon=-4.041710 age_ms=348 alt_m=5.8,1,0,,,,,,,,,,,,
