ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782389807.586356,2026-06-25T12:16:47.586Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389808.624678,2026-06-25T12:16:48.625Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389809.572093,2026-06-25T12:16:49.572Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389810.668604,2026-06-25T12:16:50.668Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389811.667823,2026-06-25T12:16:51.668Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389812.594733,2026-06-25T12:16:52.594Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389813.627071,2026-06-25T12:16:53.627Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389814.608447,2026-06-25T12:16:54.608Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389815.568255,2026-06-25T12:16:55.568Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389816.587216,2026-06-25T12:16:56.587Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389817.609387,2026-06-25T12:16:57.609Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389818.567554,2026-06-25T12:16:58.567Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389819.586775,2026-06-25T12:16:59.587Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389820.604267,2026-06-25T12:17:00.604Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389821.585309,2026-06-25T12:17:01.585Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389822.584777,2026-06-25T12:17:02.585Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389823.606374,2026-06-25T12:17:03.607Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
